MIR922	ENSG00000284146	Gene Expression
FYTTD1	ENSG00000122068	Gene Expression
ENSG00000273375	ENSG00000273375	Gene Expression
LRCH3	ENSG00000186001	Gene Expression
ENSG00000234136	ENSG00000234136	Gene Expression
ENSG00000234742	ENSG00000234742	Gene Expression
IQCG	ENSG00000114473	Gene Expression
RNU6-858P	ENSG00000199306	Gene Expression
RPL35A	ENSG00000182899	Gene Expression
LMLN	ENSG00000185621	Gene Expression
RNU6-621P	ENSG00000201622	Gene Expression
ENSG00000286755	ENSG00000286755	Gene Expression
LMLN-AS1	ENSG00000232832	Gene Expression
ANKRD18DP	ENSG00000226435	Gene Expression
ANKRD18DP	ENSG00000291192	Gene Expression
RNU6-821P	ENSG00000212297	Gene Expression
ENSG00000290936	ENSG00000290936	Gene Expression
FRG2FP	ENSG00000232783	Gene Expression
TUBB8P8	ENSG00000213113	Gene Expression
ENSG00000236246	ENSG00000236246	Gene Expression
ENSG00000290937	ENSG00000290937	Gene Expression
FAM157A	ENSG00000236438	Gene Expression
RNU6-860P	ENSG00000222792	Gene Expression
CICP6	ENSG00000230304	Gene Expression
SEPTIN14P3	ENSG00000226008	Gene Expression
BNIP3P41	ENSG00000248302	Gene Expression
ZNF595	ENSG00000272602	Gene Expression
ENSG00000289361	ENSG00000289361	Gene Expression
WEE1P1	ENSG00000250238	Gene Expression
ZNF718	ENSG00000250312	Gene Expression
ENSG00000275426	ENSG00000275426	Gene Expression
ENSG00000250892	ENSG00000250892	Gene Expression
ZNF876P	ENSG00000290382	Gene Expression
ZNF876P	ENSG00000198155	Gene Expression
ENSG00000251188	ENSG00000251188	Gene Expression
ENSG00000251689	ENSG00000251689	Gene Expression
ZNF732	ENSG00000186777	Gene Expression
ENSG00000286705	ENSG00000286705	Gene Expression
ENSG00000251535	ENSG00000251535	Gene Expression
ZNF141	ENSG00000131127	Gene Expression
ENSG00000248564	ENSG00000248564	Gene Expression
ENSG00000250321	ENSG00000250321	Gene Expression
MIR571	ENSG00000207642	Gene Expression
ENSG00000281016	ENSG00000281016	Gene Expression
ZNF519P4	ENSG00000249025	Gene Expression
ENSG00000272885	ENSG00000272885	Gene Expression
ABCA11P	ENSG00000251595	Gene Expression
ZNF721	ENSG00000182903	Gene Expression
PIGG	ENSG00000174227	Gene Expression
TMEM271	ENSG00000273238	Gene Expression
ENSG00000283183	ENSG00000283183	Gene Expression
PDE6B	ENSG00000133256	Gene Expression
PDE6B-AS1	ENSG00000242686	Gene Expression
ENSG00000272927	ENSG00000272927	Gene Expression
ATP5ME	ENSG00000169020	Gene Expression
MYL5	ENSG00000215375	Gene Expression
SLC49A3	ENSG00000169026	Gene Expression
PCGF3	ENSG00000185619	Gene Expression
ENSG00000248416	ENSG00000248416	Gene Expression
ENSG00000272588	ENSG00000272588	Gene Expression
PCGF3-AS1	ENSG00000249592	Gene Expression
ENSG00000233799	ENSG00000233799	Gene Expression
CPLX1	ENSG00000168993	Gene Expression
ENSG00000289983	ENSG00000289983	Gene Expression
ENSG00000260262	ENSG00000260262	Gene Expression
ENSG00000286205	ENSG00000286205	Gene Expression
GAK	ENSG00000178950	Gene Expression
TMEM175	ENSG00000127419	Gene Expression
DGKQ	ENSG00000145214	Gene Expression
SLC26A1	ENSG00000145217	Gene Expression
IDUA	ENSG00000127415	Gene Expression
FGFRL1	ENSG00000127418	Gene Expression
ENSG00000250259	ENSG00000250259	Gene Expression
RNF212	ENSG00000178222	Gene Expression
ENSG00000251639	ENSG00000251639	Gene Expression
ENSG00000251652	ENSG00000251652	Gene Expression
TMED11P	ENSG00000215367	Gene Expression
ENSG00000212458	ENSG00000212458	Gene Expression
ENSG00000227189	ENSG00000227189	Gene Expression
SPON2	ENSG00000159674	Gene Expression
ENSG00000273179	ENSG00000273179	Gene Expression
CTBP1-AS	ENSG00000280927	Gene Expression
CTBP1	ENSG00000159692	Gene Expression
CTBP1-DT	ENSG00000196810	Gene Expression
MAEA	ENSG00000090316	Gene Expression
UVSSA	ENSG00000163945	Gene Expression
ENSG00000254094	ENSG00000254094	Gene Expression
ENSG00000253399	ENSG00000253399	Gene Expression
NKX1-1	ENSG00000235608	Gene Expression
ENSG00000272783	ENSG00000272783	Gene Expression
ENSG00000244459	ENSG00000244459	Gene Expression
FAM53A	ENSG00000174137	Gene Expression
Y-RNA	ENSG00000207009	Gene Expression
SLBP	ENSG00000163950	Gene Expression
TACC3	ENSG00000013810	Gene Expression
TMEM129	ENSG00000168936	Gene Expression
FGFR3	ENSG00000068078	Gene Expression
LETM1	ENSG00000168924	Gene Expression
NSD2	ENSG00000109685	Gene Expression
SCARNA22	ENSG00000249784	Gene Expression
NELFA	ENSG00000185049	Gene Expression
MIR943	ENSG00000284587	Gene Expression
C4orf48	ENSG00000243449	Gene Expression
NAT8L	ENSG00000185818	Gene Expression
POLN	ENSG00000130997	Gene Expression
ENSG00000290263	ENSG00000290263	Gene Expression
ENSG00000249006	ENSG00000249006	Gene Expression
ENSG00000250623	ENSG00000250623	Gene Expression
HAUS3	ENSG00000214367	Gene Expression
COX6B1P5	ENSG00000249047	Gene Expression
MXD4	ENSG00000123933	Gene Expression
MIR4800	ENSG00000284276	Gene Expression
ZFYVE28	ENSG00000159733	Gene Expression
ENSG00000251148	ENSG00000251148	Gene Expression
RN7SL589P	ENSG00000239247	Gene Expression
ENSG00000249077	ENSG00000249077	Gene Expression
CFAP99	ENSG00000206113	Gene Expression
RNF4	ENSG00000063978	Gene Expression
ENSG00000248399	ENSG00000248399	Gene Expression
ENSG00000251229	ENSG00000251229	Gene Expression
ENSG00000290180	ENSG00000290180	Gene Expression
FAM193A	ENSG00000125386	Gene Expression
ENSG00000248155	ENSG00000248155	Gene Expression
Y-RNA	ENSG00000206738	Gene Expression
TNIP2	ENSG00000168884	Gene Expression
SH3BP2	ENSG00000087266	Gene Expression
ADD1	ENSG00000087274	Gene Expression
ENSG00000287099	ENSG00000287099	Gene Expression
MFSD10	ENSG00000109736	Gene Expression
NOP14-AS1	ENSG00000249673	Gene Expression
NOP14	ENSG00000087269	Gene Expression
GRK4	ENSG00000125388	Gene Expression
HTT	ENSG00000197386	Gene Expression
RNU6-204P	ENSG00000199335	Gene Expression
HTT-AS	ENSG00000251075	Gene Expression
ENSG00000278778	ENSG00000278778	Gene Expression
ENSG00000274693	ENSG00000274693	Gene Expression
MSANTD1	ENSG00000188981	Gene Expression
RGS12	ENSG00000159788	Gene Expression
ENSG00000248840	ENSG00000248840	Gene Expression
RPL7AP29	ENSG00000248843	Gene Expression
HGFAC	ENSG00000109758	Gene Expression
ENSG00000286900	ENSG00000286900	Gene Expression
DOK7	ENSG00000175920	Gene Expression
LRPAP1	ENSG00000163956	Gene Expression
ENSG00000270090	ENSG00000270090	Gene Expression
LINC00955	ENSG00000216560	Gene Expression
ENSG00000250681	ENSG00000250681	Gene Expression
LINC02171	ENSG00000250632	Gene Expression
LINC02600	ENSG00000250986	Gene Expression
ADRA2C	ENSG00000184160	Gene Expression
OR7E163P	ENSG00000251166	Gene Expression
OR7E162P	ENSG00000234386	Gene Expression
ENSG00000249522	ENSG00000249522	Gene Expression
ENSG00000253917	ENSG00000253917	Gene Expression
EVA1CP2	ENSG00000271977	Gene Expression
ALG1L7P	ENSG00000251271	Gene Expression
FAM86EP	ENSG00000290374	Gene Expression
FAM86EP	ENSG00000251669	Gene Expression
ENPP7P9	ENSG00000250476	Gene Expression
ENSG00000288589	ENSG00000288589	Gene Expression
ENSG00000290888	ENSG00000290888	Gene Expression
RPS3AP16	ENSG00000243894	Gene Expression
ENSG00000250940	ENSG00000250940	Gene Expression
ENSG00000284727	ENSG00000284727	Gene Expression
ENSG00000248669	ENSG00000248669	Gene Expression
OR7E103P	ENSG00000198787	Gene Expression
UNC93B4	ENSG00000250381	Gene Expression
OR7E99P	ENSG00000250710	Gene Expression
OR7E43P	ENSG00000249844	Gene Expression
OTOP1	ENSG00000163982	Gene Expression
TMEM128	ENSG00000132406	Gene Expression
ENSG00000289032	ENSG00000289032	Gene Expression
LYAR	ENSG00000145220	Gene Expression
ZBTB49	ENSG00000168826	Gene Expression
ENSG00000248516	ENSG00000248516	Gene Expression
NSG1	ENSG00000168824	Gene Expression
STX18	ENSG00000168818	Gene Expression
STX18-IT1	ENSG00000248221	Gene Expression
RPS7P15	ENSG00000237170	Gene Expression
STX18-AS1	ENSG00000247708	Gene Expression
ENSG00000280310	ENSG00000280310	Gene Expression
LINC01396	ENSG00000273396	Gene Expression
MSX1	ENSG00000163132	Gene Expression
LDHAP1	ENSG00000251587	Gene Expression
RN7SKP113	ENSG00000200761	Gene Expression
CYTL1	ENSG00000170891	Gene Expression
STK32B	ENSG00000152953	Gene Expression
Y-RNA	ENSG00000252266	Gene Expression
RN7SKP275	ENSG00000201496	Gene Expression
LINC01587	ENSG00000082929	Gene Expression
EVC2	ENSG00000173040	Gene Expression
EVC	ENSG00000072840	Gene Expression
CRMP1	ENSG00000072832	Gene Expression
ENSG00000289414	ENSG00000289414	Gene Expression
C4orf50	ENSG00000181215	Gene Expression
MIR378D1	ENSG00000263631	Gene Expression
JAKMIP1	ENSG00000152969	Gene Expression
ENSG00000284684	ENSG00000284684	Gene Expression
ENSG00000287786	ENSG00000287786	Gene Expression
ENSG00000290803	ENSG00000290803	Gene Expression
ENSG00000251408	ENSG00000251408	Gene Expression
JAKMIP1-DT	ENSG00000249896	Gene Expression
ENSG00000288588	ENSG00000288588	Gene Expression
WFS1	ENSG00000109501	Gene Expression
ENSG00000286176	ENSG00000286176	Gene Expression
PPP2R2C	ENSG00000074211	Gene Expression
MAN2B2	ENSG00000013288	Gene Expression
MRFAP1	ENSG00000179010	Gene Expression
LINC02482	ENSG00000251580	Gene Expression
ENSG00000284847	ENSG00000284847	Gene Expression
ENSG00000170846	ENSG00000170846	Gene Expression
LINC02481	ENSG00000246526	Gene Expression
ENSG00000279859	ENSG00000279859	Gene Expression
S100P	ENSG00000163993	Gene Expression
ENSG00000282742	ENSG00000282742	Gene Expression
MRFAP1L1	ENSG00000178988	Gene Expression
BLOC1S4	ENSG00000186222	Gene Expression
ENSG00000287331	ENSG00000287331	Gene Expression
KIAA0232	ENSG00000170871	Gene Expression
TBC1D14	ENSG00000132405	Gene Expression
ENSG00000287104	ENSG00000287104	Gene Expression
ENSG00000187904	ENSG00000187904	Gene Expression
RN7SKP292	ENSG00000202392	Gene Expression
ENSG00000245748	ENSG00000245748	Gene Expression
CCDC96	ENSG00000173013	Gene Expression
TADA2B	ENSG00000173011	Gene Expression
GRPEL1	ENSG00000109519	Gene Expression
LINC02447	ENSG00000245468	Gene Expression
RN7SKP36	ENSG00000200867	Gene Expression
SORCS2	ENSG00000184985	Gene Expression
MIR4798	ENSG00000264658	Gene Expression
PSAPL1	ENSG00000178597	Gene Expression
MIR4274	ENSG00000266690	Gene Expression
AFAP1-AS1	ENSG00000272620	Gene Expression
AFAP1	ENSG00000196526	Gene Expression
ENSG00000287164	ENSG00000287164	Gene Expression
ENSG00000228919	ENSG00000228919	Gene Expression
ABLIM2	ENSG00000163995	Gene Expression
MIR95	ENSG00000207807	Gene Expression
ENSG00000273267	ENSG00000273267	Gene Expression
ENSG00000251460	ENSG00000251460	Gene Expression
ENSG00000290015	ENSG00000290015	Gene Expression
GMPSP1	ENSG00000250471	Gene Expression
SH3TC1	ENSG00000125089	Gene Expression
HTRA3	ENSG00000170801	Gene Expression
LINC02517	ENSG00000249145	Gene Expression
ENSG00000251615	ENSG00000251615	Gene Expression
ACOX3	ENSG00000087008	Gene Expression
RNA5SP152	ENSG00000202054	Gene Expression
TRMT44	ENSG00000155275	Gene Expression
ENSG00000251186	ENSG00000251186	Gene Expression
ENSG00000205959	ENSG00000205959	Gene Expression
GPR78	ENSG00000155269	Gene Expression
CPZ	ENSG00000109625	Gene Expression
ENSG00000250915	ENSG00000250915	Gene Expression
HMX1	ENSG00000215612	Gene Expression
ENSG00000258507	ENSG00000258507	Gene Expression
OR7E85BP	ENSG00000197468	Gene Expression
UNC93B8	ENSG00000249272	Gene Expression
OR7E111FP	ENSG00000250804	Gene Expression
ENSG00000249347	ENSG00000249347	Gene Expression
ENSG00000284636	ENSG00000284636	Gene Expression
ENSG00000271057	ENSG00000271057	Gene Expression
ENSG00000251313	ENSG00000251313	Gene Expression
ENSG00000288075	ENSG00000288075	Gene Expression
SNRPCP16	ENSG00000250342	Gene Expression
ENSG00000287972	ENSG00000287972	Gene Expression
ENPP7P10	ENSG00000249767	Gene Expression
FAM86KP	ENSG00000163612	Gene Expression
ALG1L14P	ENSG00000250268	Gene Expression
FAM90A26	ENSG00000229924	Gene Expression
USP17L10	ENSG00000231396	Gene Expression
USP17L11	ENSG00000233136	Gene Expression
USP17L12	ENSG00000227551	Gene Expression
USP17L13	ENSG00000232399	Gene Expression
USP17L14P	ENSG00000249482	Gene Expression
USP17L15	ENSG00000223569	Gene Expression
USP17L16P	ENSG00000250231	Gene Expression
USP17L17	ENSG00000249104	Gene Expression
USP17L18	ENSG00000250844	Gene Expression
USP17L19	ENSG00000248920	Gene Expression
USP17L20	ENSG00000250745	Gene Expression
USP17L21	ENSG00000249811	Gene Expression
USP17L22	ENSG00000248933	Gene Expression
USP17L23	ENSG00000250913	Gene Expression
USP17L24	ENSG00000232264	Gene Expression
USP17L25	ENSG00000230430	Gene Expression
USP17L26	ENSG00000229579	Gene Expression
USP17L5	ENSG00000227140	Gene Expression
USP17L27	ENSG00000235780	Gene Expression
USP17L28	ENSG00000231051	Gene Expression
USP17L29	ENSG00000231637	Gene Expression
USP17L9P	ENSG00000251694	Gene Expression
USP17L30	ENSG00000228856	Gene Expression
USP17L6P	ENSG00000205946	Gene Expression
ENSG00000219492	ENSG00000219492	Gene Expression
DEFB108F	ENSG00000188438	Gene Expression
RNA5SP153	ENSG00000252307	Gene Expression
DEFB130D	ENSG00000232773	Gene Expression
DEFB131A	ENSG00000186146	Gene Expression
OR7E86P	ENSG00000248364	Gene Expression
OR7E84P	ENSG00000284689	Gene Expression
OR7E85P	ENSG00000250884	Gene Expression
UNC93B7	ENSG00000251624	Gene Expression
OR7E83P	ENSG00000249866	Gene Expression
ENSG00000249443	ENSG00000249443	Gene Expression
ENSG00000284648	ENSG00000284648	Gene Expression
ENSG00000242034	ENSG00000242034	Gene Expression
MIR548I2	ENSG00000221275	Gene Expression
RPS3AP19	ENSG00000244004	Gene Expression
ENSG00000287117	ENSG00000287117	Gene Expression
SNRPCP13	ENSG00000249799	Gene Expression
ENPP7P11	ENSG00000250942	Gene Expression
FAM86MP	ENSG00000186234	Gene Expression
ALG1L3P	ENSG00000251087	Gene Expression
Metazoa-SRP	ENSG00000203436	Gene Expression
EVA1CP1	ENSG00000249563	Gene Expression
OR7E35P	ENSG00000250425	Gene Expression
SLC2A9	ENSG00000109667	Gene Expression
DRD5	ENSG00000169676	Gene Expression
RNA5SP154	ENSG00000252002	Gene Expression
ENSG00000249219	ENSG00000249219	Gene Expression
SLC2A9-AS1	ENSG00000250413	Gene Expression
WDR1	ENSG00000071127	Gene Expression
MIR3138	ENSG00000264931	Gene Expression
RNA5SP155	ENSG00000223086	Gene Expression
ENSG00000289865	ENSG00000289865	Gene Expression
ENSG00000250393	ENSG00000250393	Gene Expression
ENSG00000251296	ENSG00000251296	Gene Expression
ENSG00000248777	ENSG00000248777	Gene Expression
ENSG00000271544	ENSG00000271544	Gene Expression
RAF1P1	ENSG00000250040	Gene Expression
ENSG00000250573	ENSG00000250573	Gene Expression
ENSG00000250074	ENSG00000250074	Gene Expression
ENSG00000250505	ENSG00000250505	Gene Expression
ENSG00000251278	ENSG00000251278	Gene Expression
ENSG00000251338	ENSG00000251338	Gene Expression
ENSG00000250613	ENSG00000250613	Gene Expression
ZNF518B	ENSG00000178163	Gene Expression
ENSG00000287154	ENSG00000287154	Gene Expression
ENSG00000248419	ENSG00000248419	Gene Expression
CLNK	ENSG00000109684	Gene Expression
ENSG00000249334	ENSG00000249334	Gene Expression
LINC02498	ENSG00000283083	Gene Expression
MIR572	ENSG00000207716	Gene Expression
RNPS1P1	ENSG00000250896	Gene Expression
HS3ST1	ENSG00000002587	Gene Expression
RNA5SP156	ENSG00000222182	Gene Expression
ENSG00000287778	ENSG00000287778	Gene Expression
ENSG00000251152	ENSG00000251152	Gene Expression
ENSG00000249631	ENSG00000249631	Gene Expression
LINC02360	ENSG00000248300	Gene Expression
ENSG00000248262	ENSG00000248262	Gene Expression
LINC02270	ENSG00000251210	Gene Expression
RNU6-578P	ENSG00000212282	Gene Expression
ECM1P2	ENSG00000249995	Gene Expression
ENSG00000249780	ENSG00000249780	Gene Expression
ENSG00000250371	ENSG00000250371	Gene Expression
ENSG00000250098	ENSG00000250098	Gene Expression
U6	ENSG00000283271	Gene Expression
HSP90AB2P	ENSG00000205940	Gene Expression
RAB28	ENSG00000157869	Gene Expression
ENSG00000286297	ENSG00000286297	Gene Expression
LINC01097	ENSG00000281202	Gene Expression
NKX3-2	ENSG00000109705	Gene Expression
LINC01096	ENSG00000246095	Gene Expression
BOD1L1	ENSG00000038219	Gene Expression
MIR5091	ENSG00000266240	Gene Expression
ENSG00000249148	ENSG00000249148	Gene Expression
RPL32P12	ENSG00000242209	Gene Expression
LINC01182	ENSG00000250634	Gene Expression
ENSG00000288951	ENSG00000288951	Gene Expression
ENSG00000250497	ENSG00000250497	Gene Expression
ENSG00000224569	ENSG00000224569	Gene Expression
LINC01085	ENSG00000248698	Gene Expression
ENSG00000251679	ENSG00000251679	Gene Expression
ENSG00000249988	ENSG00000249988	Gene Expression
ENSG00000287360	ENSG00000287360	Gene Expression
ENSG00000251412	ENSG00000251412	Gene Expression
ENSG00000248425	ENSG00000248425	Gene Expression
LINC00504	ENSG00000248360	Gene Expression
MTND2P31	ENSG00000251252	Gene Expression
SNORA63	ENSG00000202449	Gene Expression
CPEB2-DT	ENSG00000247624	Gene Expression
CPEB2	ENSG00000137449	Gene Expression
C1QTNF7-AS1	ENSG00000249252	Gene Expression
RN7SKP170	ENSG00000199420	Gene Expression
C1QTNF7	ENSG00000163145	Gene Expression
ENSG00000251379	ENSG00000251379	Gene Expression
CC2D2A	ENSG00000048342	Gene Expression
ENSG00000249930	ENSG00000249930	Gene Expression
ENSG00000273133	ENSG00000273133	Gene Expression
FBXL5	ENSG00000118564	Gene Expression
FAM200B	ENSG00000237765	Gene Expression
ENSG00000288606	ENSG00000288606	Gene Expression
BST1	ENSG00000109743	Gene Expression
ENSG00000214846	ENSG00000214846	Gene Expression
ENSG00000248188	ENSG00000248188	Gene Expression
CD38	ENSG00000004468	Gene Expression
HPRT1P1	ENSG00000251644	Gene Expression
FGFBP1	ENSG00000137440	Gene Expression
FGFBP2	ENSG00000137441	Gene Expression
PROM1	ENSG00000007062	Gene Expression
ENSG00000286280	ENSG00000286280	Gene Expression
TAPT1	ENSG00000169762	Gene Expression
ENSG00000249234	ENSG00000249234	Gene Expression
TAPT1-AS1	ENSG00000263327	Gene Expression
RPS21P4	ENSG00000242358	Gene Expression
ENSG00000248851	ENSG00000248851	Gene Expression
ENSG00000286888	ENSG00000286888	Gene Expression
ZEB2P1	ENSG00000249506	Gene Expression
ENSG00000248138	ENSG00000248138	Gene Expression
LDB2	ENSG00000169744	Gene Expression
ENSG00000287081	ENSG00000287081	Gene Expression
ENSG00000249998	ENSG00000249998	Gene Expression
MTND5P4	ENSG00000251212	Gene Expression
LINC02493	ENSG00000250819	Gene Expression
SNORA75B	ENSG00000206780	Gene Expression
RPS7P6	ENSG00000215278	Gene Expression
QDPR	ENSG00000151552	Gene Expression
CLRN2	ENSG00000249581	Gene Expression
NACAP5	ENSG00000249488	Gene Expression
ENSG00000283219	ENSG00000283219	Gene Expression
LAP3	ENSG00000002549	Gene Expression
MED28-DT	ENSG00000249502	Gene Expression
MED28	ENSG00000118579	Gene Expression
FAM184B	ENSG00000047662	Gene Expression
DCAF16	ENSG00000163257	Gene Expression
NCAPG	ENSG00000109805	Gene Expression
LCORL	ENSG00000178177	Gene Expression
KRT18P63	ENSG00000235413	Gene Expression
ENSG00000286046	ENSG00000286046	Gene Expression
ENSG00000251048	ENSG00000251048	Gene Expression
ENSG00000279918	ENSG00000279918	Gene Expression
LINC02438	ENSG00000248238	Gene Expression
RNA5SP157	ENSG00000251816	Gene Expression
ENSG00000279379	ENSG00000279379	Gene Expression
ENSG00000248515	ENSG00000248515	Gene Expression
ENSG00000249441	ENSG00000249441	Gene Expression
ENSG00000241612	ENSG00000241612	Gene Expression
ENSG00000250611	ENSG00000250611	Gene Expression
SLIT2	ENSG00000145147	Gene Expression
SLIT2-IT1	ENSG00000248228	Gene Expression
MIR218-1	ENSG00000207732	Gene Expression
PACRGL	ENSG00000163138	Gene Expression
KCNIP4	ENSG00000185774	Gene Expression
ENSG00000272995	ENSG00000272995	Gene Expression
ENSG00000250243	ENSG00000250243	Gene Expression
MIR7978	ENSG00000283281	Gene Expression
ENSG00000286318	ENSG00000286318	Gene Expression
ENSG00000250092	ENSG00000250092	Gene Expression
ENSG00000242768	ENSG00000242768	Gene Expression
ENSG00000248343	ENSG00000248343	Gene Expression
KCNIP4-IT1	ENSG00000280650	Gene Expression
ENSG00000250039	ENSG00000250039	Gene Expression
RNU6-420P	ENSG00000239001	Gene Expression
ENSG00000289849	ENSG00000289849	Gene Expression
ADGRA3	ENSG00000152990	Gene Expression
ENSG00000244538	ENSG00000244538	Gene Expression
ENSG00000251516	ENSG00000251516	Gene Expression
GBA3	ENSG00000249948	Gene Expression
CDC42P6	ENSG00000237350	Gene Expression
ENSG00000248837	ENSG00000248837	Gene Expression
ENSG00000249547	ENSG00000249547	Gene Expression
RFPL4AP3	ENSG00000251220	Gene Expression
ENSG00000250137	ENSG00000250137	Gene Expression
ERVH-1	ENSG00000251292	Gene Expression
PPARGC1A	ENSG00000109819	Gene Expression
ENSG00000249453	ENSG00000249453	Gene Expression
ENSG00000289902	ENSG00000289902	Gene Expression
ENSG00000289201	ENSG00000289201	Gene Expression
DHX15	ENSG00000109606	Gene Expression
MIR573	ENSG00000207697	Gene Expression
RN7SL16P	ENSG00000243005	Gene Expression
ATP5MGP3	ENSG00000249256	Gene Expression
LINC02473	ENSG00000261121	Gene Expression
ENSG00000251638	ENSG00000251638	Gene Expression
HNRNPA1P65	ENSG00000248444	Gene Expression
SOD3	ENSG00000109610	Gene Expression
CCDC149	ENSG00000181982	Gene Expression
LGI2	ENSG00000153012	Gene Expression
SEPSECS	ENSG00000109618	Gene Expression
SEPSECS-AS1	ENSG00000281501	Gene Expression
PI4K2B	ENSG00000038210	Gene Expression
ENSG00000271172	ENSG00000271172	Gene Expression
U2	ENSG00000278135	Gene Expression
ZCCHC4	ENSG00000168228	Gene Expression
ANAPC4	ENSG00000053900	Gene Expression
ENSG00000249320	ENSG00000249320	Gene Expression
ENSG00000248608	ENSG00000248608	Gene Expression
ENSG00000248545	ENSG00000248545	Gene Expression
RNU7-126P	ENSG00000238632	Gene Expression
ENSG00000228154	ENSG00000228154	Gene Expression
SLC34A2	ENSG00000157765	Gene Expression
RPS29P11	ENSG00000242640	Gene Expression
SLIRPP2	ENSG00000249277	Gene Expression
MTND4P9	ENSG00000250050	Gene Expression
MTND4LP22	ENSG00000248133	Gene Expression
MTND3P5	ENSG00000251353	Gene Expression
MTCO3P44	ENSG00000248654	Gene Expression
SEL1L3	ENSG00000091490	Gene Expression
ENSG00000250541	ENSG00000250541	Gene Expression
SMIM20	ENSG00000250317	Gene Expression
ENSG00000251009	ENSG00000251009	Gene Expression
LINC02357	ENSG00000283314	Gene Expression
ENSG00000248452	ENSG00000248452	Gene Expression
RBPJ	ENSG00000168214	Gene Expression
CCKAR	ENSG00000163394	Gene Expression
TBC1D19	ENSG00000109680	Gene Expression
ENSG00000200999	ENSG00000200999	Gene Expression
STIM2	ENSG00000109689	Gene Expression
STIM2-AS1	ENSG00000240005	Gene Expression
PIMREGP4	ENSG00000248340	Gene Expression
ENSG00000251080	ENSG00000251080	Gene Expression
ENSG00000205830	ENSG00000205830	Gene Expression
LINC02261	ENSG00000249699	Gene Expression
Y-RNA	ENSG00000222206	Gene Expression
ENSG00000251325	ENSG00000251325	Gene Expression
IGBP1P5	ENSG00000250858	Gene Expression
ENSG00000287389	ENSG00000287389	Gene Expression
ENSG00000251410	ENSG00000251410	Gene Expression
ENSG00000286321	ENSG00000286321	Gene Expression
ENSG00000250038	ENSG00000250038	Gene Expression
ENSG00000250064	ENSG00000250064	Gene Expression
ENSG00000286141	ENSG00000286141	Gene Expression
RN7SL101P	ENSG00000243548	Gene Expression
MIR4275	ENSG00000283275	Gene Expression
MESTP3	ENSG00000250927	Gene Expression
LINC02364	ENSG00000250190	Gene Expression
ENSG00000276507	ENSG00000276507	Gene Expression
ENSG00000249228	ENSG00000249228	Gene Expression
ENSG00000248176	ENSG00000248176	Gene Expression
LINC02472	ENSG00000248338	Gene Expression
ENSG00000251373	ENSG00000251373	Gene Expression
ENSG00000251113	ENSG00000251113	Gene Expression
U6	ENSG00000283666	Gene Expression
EEF1A1P21	ENSG00000249542	Gene Expression
ENSG00000249564	ENSG00000249564	Gene Expression
RPS3AP17	ENSG00000244031	Gene Expression
ENSG00000248281	ENSG00000248281	Gene Expression
ENSG00000288940	ENSG00000288940	Gene Expression
ENSG00000286596	ENSG00000286596	Gene Expression
PCDH7	ENSG00000169851	Gene Expression
ENSG00000249678	ENSG00000249678	Gene Expression
MTCYBP43	ENSG00000250624	Gene Expression
LINC02497	ENSG00000251182	Gene Expression
ENSG00000251434	ENSG00000251434	Gene Expression
LINC02501	ENSG00000249882	Gene Expression
LINC02506	ENSG00000251129	Gene Expression
ENSG00000286212	ENSG00000286212	Gene Expression
LINC02353	ENSG00000251329	Gene Expression
ENSG00000286784	ENSG00000286784	Gene Expression
MAPRE1P2	ENSG00000250076	Gene Expression
ENSG00000287968	ENSG00000287968	Gene Expression
ENSG00000249452	ENSG00000249452	Gene Expression
ENSG00000249766	ENSG00000249766	Gene Expression
ENSG00000248417	ENSG00000248417	Gene Expression
ENSG00000288321	ENSG00000288321	Gene Expression
ENSG00000250954	ENSG00000250954	Gene Expression
ENSG00000250723	ENSG00000250723	Gene Expression
ENSG00000239983	ENSG00000239983	Gene Expression
LINC02484	ENSG00000248685	Gene Expression
ENSG00000287320	ENSG00000287320	Gene Expression
ENSG00000250597	ENSG00000250597	Gene Expression
ENSG00000275250	ENSG00000275250	Gene Expression
ENSG00000238694	ENSG00000238694	Gene Expression
SEC63P2	ENSG00000250416	Gene Expression
RNU6-573P	ENSG00000206665	Gene Expression
ARAP2	ENSG00000047365	Gene Expression
ENSG00000248466	ENSG00000248466	Gene Expression
ENSG00000247193	ENSG00000247193	Gene Expression
DTHD1	ENSG00000197057	Gene Expression
ENSG00000251438	ENSG00000251438	Gene Expression
MIR1255B1	ENSG00000283207	Gene Expression
LINC02505	ENSG00000248215	Gene Expression
ENSG00000251588	ENSG00000251588	Gene Expression
ENSG00000287416	ENSG00000287416	Gene Expression
LINC02616	ENSG00000261761	Gene Expression
ENSG00000247810	ENSG00000247810	Gene Expression
MIR4801	ENSG00000264319	Gene Expression
NWD2	ENSG00000174145	Gene Expression
C4orf19	ENSG00000154274	Gene Expression
ENSG00000288073	ENSG00000288073	Gene Expression
ENSG00000248936	ENSG00000248936	Gene Expression
RELL1	ENSG00000181826	Gene Expression
Y-RNA	ENSG00000207075	Gene Expression
ENSG00000239532	ENSG00000239532	Gene Expression
PGM2	ENSG00000169299	Gene Expression
ENSG00000279386	ENSG00000279386	Gene Expression
ENSG00000249863	ENSG00000249863	Gene Expression
TBC1D1	ENSG00000065882	Gene Expression
PTTG2	ENSG00000250254	Gene Expression
PSME2P4	ENSG00000251332	Gene Expression
